season_name,species,diet_scat_id,carapace_id,collection_date,carapace_length,carapace_width,carapace_comments,D,sex,krill_length
2015/16,AFS,344,6808,1/16/16,17,15,,1.613,F,47.81
2015/16,AFS,344,6809,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,344,6810,1/16/16,12,10,,,,
2015/16,AFS,344,6811,1/16/16,12,10,,,,
2015/16,AFS,344,6812,1/16/16,13,10,,-0.834,M,41.31
2015/16,AFS,344,6813,1/16/16,14,12,,0.068,F,41.42
2015/16,AFS,344,6814,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,344,6815,1/16/16,18,14,,1.354,F,49.94
2015/16,AFS,344,6816,1/16/16,17,14,,1.226,F,47.81
2015/16,AFS,344,6817,1/16/16,12,10,,,,
2015/16,AFS,344,6818,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,344,6819,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,344,6820,1/16/16,14,10,,-0.706,M,44.44
2015/16,AFS,345,6821,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,345,6822,1/16/16,14,12,,0.068,F,41.42
2015/16,AFS,345,6823,1/16/16,13,10,,-0.834,M,41.31
2015/16,AFS,345,6824,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,345,6825,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,345,6826,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,345,6827,1/16/16,14,10,,-0.706,M,44.44
2015/16,AFS,345,6828,1/16/16,15,13,,0.583,F,43.55
2015/16,AFS,345,6829,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,345,6830,1/16/16,12,9,,,,
2015/16,AFS,345,6831,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,345,6832,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,345,6833,1/16/16,14,10,,-0.706,M,44.44
2015/16,AFS,345,6834,1/16/16,14,12,,0.068,F,41.42
2015/16,AFS,345,6835,1/16/16,15,13,,0.583,F,43.55
2015/16,AFS,345,6836,1/16/16,12,9,,,,
2015/16,AFS,345,6837,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,345,6838,1/16/16,15,13,,0.583,F,43.55
2015/16,AFS,345,6839,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,345,6840,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,346,6701,1/16/16,12,9,,,,
2015/16,AFS,346,6702,1/16/16,12,10,,,,
2015/16,AFS,346,6703,1/16/16,14,12,,0.068,F,41.42
2015/16,AFS,346,6704,1/16/16,12,10,,,,
2015/16,AFS,346,6705,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,346,6706,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,346,6707,1/16/16,14,12,,0.068,F,41.42
2015/16,AFS,346,6708,1/16/16,12,10,,,,
2015/16,AFS,346,6709,1/16/16,13,10,,-0.834,M,41.31
2015/16,AFS,346,6710,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,346,6711,1/16/16,12,10,,,,
2015/16,AFS,346,6712,1/16/16,11,9,,,,
2015/16,AFS,346,6713,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,346,6714,1/16/16,12,10,,,,
2015/16,AFS,346,6715,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,346,6716,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,346,6717,1/16/16,12,9,,,,
2015/16,AFS,346,6718,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,346,6719,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,346,6720,1/16/16,13,10,,-0.834,M,41.31
2015/16,AFS,347,6841,1/16/16,17,13,,0.839,F,47.81
2015/16,AFS,347,6842,1/16/16,18,15,,1.741,F,49.94
2015/16,AFS,347,6843,1/16/16,18,15,,1.741,F,49.94
2015/16,AFS,347,6844,1/16/16,17,13,,0.839,F,47.81
2015/16,AFS,347,6845,1/16/16,17,14,,1.226,F,47.81
2015/16,AFS,347,6846,1/16/16,16,12,,0.324,F,45.68
2015/16,AFS,347,6847,1/16/16,17,13,,0.839,F,47.81
2015/16,AFS,347,6848,1/16/16,17,13,,0.839,F,47.81
2015/16,AFS,347,6849,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,347,6850,1/16/16,18,15,,1.741,F,49.94
2015/16,AFS,347,6851,1/16/16,15,13,,0.583,F,43.55
2015/16,AFS,347,6852,1/16/16,17,15,,1.613,F,47.81
2015/16,AFS,347,6853,1/16/16,16,14,,1.098,F,45.68
2015/16,AFS,347,6854,1/16/16,18,15,,1.741,F,49.94
2015/16,AFS,347,6855,1/16/16,17,13,,0.839,F,47.81
2015/16,AFS,347,6856,1/16/16,18,15,,1.741,F,49.94
2015/16,AFS,347,6857,1/16/16,15,13,,0.583,F,43.55
2015/16,AFS,347,6858,1/16/16,16,13,,0.711,F,45.68
2015/16,AFS,347,6859,1/16/16,16,14,,1.098,F,45.68
2015/16,AFS,347,6860,1/16/16,16,14,,1.098,F,45.68
2015/16,AFS,348,6861,1/16/16,15,12,,0.196,F,43.55
2015/16,AFS,348,6862,1/16/16,17,14,,1.226,F,47.81
2015/16,AFS,348,6863,1/16/16,17,15,,1.613,F,47.81
2015/16,AFS,348,6864,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,348,6865,1/16/16,18,15,,1.741,F,49.94
2015/16,AFS,348,6866,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,348,6867,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,348,6868,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,348,6869,1/16/16,14,12,,0.068,F,41.42
2015/16,AFS,348,6870,1/16/16,18,14,,1.354,F,49.94
2015/16,AFS,348,6871,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,348,6872,1/16/16,17,15,,1.613,F,47.81
2015/16,AFS,348,6873,1/16/16,17,14,,1.226,F,47.81
2015/16,AFS,348,6874,1/16/16,13,10,,-0.834,M,41.31
2015/16,AFS,348,6875,1/16/16,13,11,,-0.447,M,41.31
2015/16,AFS,348,6876,1/16/16,12,10,,,,
2015/16,AFS,348,6877,1/16/16,17,14,,1.226,F,47.81
2015/16,AFS,348,6878,1/16/16,11,10,,,,
2015/16,AFS,348,6879,1/16/16,14,10,,-0.706,M,44.44
2015/16,AFS,348,6880,1/16/16,14,11,,-0.319,M,44.44
2015/16,AFS,349,6881,1/17/16,18,14,,1.354,F,49.94
2015/16,AFS,349,6882,1/17/16,18,14,,1.354,F,49.94
2015/16,AFS,349,6883,1/17/16,17,14,,1.226,F,47.81
2015/16,AFS,349,6884,1/17/16,17,15,,1.613,F,47.81
2015/16,AFS,349,6885,1/17/16,16,14,,1.098,F,45.68
2015/16,AFS,349,6886,1/17/16,16,13,,0.711,F,45.68
2015/16,AFS,349,6887,1/17/16,17,13,,0.839,F,47.81
2015/16,AFS,349,6888,1/17/16,16,13,,0.711,F,45.68
2015/16,AFS,349,6889,1/17/16,18,15,,1.741,F,49.94
2015/16,AFS,349,6890,1/17/16,18,14,,1.354,F,49.94
2015/16,AFS,349,6891,1/17/16,16,12,,0.324,F,45.68
2015/16,AFS,349,6892,1/17/16,17,15,,1.613,F,47.81
2015/16,AFS,349,6893,1/17/16,17,13,,0.839,F,47.81
2015/16,AFS,349,6894,1/17/16,18,15,,1.741,F,49.94
2015/16,AFS,349,6895,1/17/16,16,13,,0.711,F,45.68
2015/16,AFS,349,6896,1/17/16,17,15,,1.613,F,47.81
2015/16,AFS,349,6897,1/17/16,17,13,,0.839,F,47.81
2015/16,AFS,349,6898,1/17/16,15,12,,0.196,F,43.55
2015/16,AFS,349,6899,1/17/16,16,13,,0.711,F,45.68
2015/16,AFS,349,6900,1/17/16,18,15,,1.741,F,49.94
2015/16,AFS,354,6981,1/21/16,15,12,,0.196,F,43.55
2015/16,AFS,354,6982,1/21/16,19,16,,2.256,F,52.07
2015/16,AFS,354,6983,1/21/16,15,12,,0.196,F,43.55
2015/16,AFS,354,6984,1/21/16,18,15,,1.741,F,49.94
2015/16,AFS,354,6985,1/21/16,17,14,,1.226,F,47.81
2015/16,AFS,354,6986,1/21/16,16,14,,1.098,F,45.68
2015/16,AFS,354,6987,1/21/16,17,13,,0.839,F,47.81
2015/16,AFS,354,6988,1/21/16,17,14,,1.226,F,47.81
2015/16,AFS,354,6989,1/21/16,17,12,,0.452,F,47.81
2015/16,AFS,354,6990,1/21/16,18,15,,1.741,F,49.94
2015/16,AFS,354,6991,1/21/16,17,14,,1.226,F,47.81
2015/16,AFS,354,6992,1/21/16,17,14,,1.226,F,47.81
2015/16,AFS,354,6993,1/21/16,18,14,,1.354,F,49.94
2015/16,AFS,354,6994,1/21/16,19,15,,1.869,F,52.07
2015/16,AFS,354,6995,1/21/16,17,14,,1.226,F,47.81
2015/16,AFS,354,6996,1/21/16,18,16,,2.128,F,49.94
2015/16,AFS,354,6997,1/21/16,16,14,,1.098,F,45.68
2015/16,AFS,354,6998,1/21/16,16,12,,0.324,F,45.68
2015/16,AFS,354,6999,1/21/16,16,12,,0.324,F,45.68
2015/16,AFS,354,7000,1/21/16,17,14,,1.226,F,47.81
2015/16,AFS,350,6901,1/23/16,14,12,,0.068,F,41.42
2015/16,AFS,350,6902,1/23/16,13,10,,-0.834,M,41.31
2015/16,AFS,350,6903,1/23/16,15,13,,0.583,F,43.55
2015/16,AFS,350,6904,1/23/16,14,11,,-0.319,M,44.44
2015/16,AFS,350,6905,1/23/16,12,9,,,,
2015/16,AFS,350,6906,1/23/16,14,12,,0.068,F,41.42
2015/16,AFS,350,6907,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,350,6908,1/23/16,16,14,,1.098,F,45.68
2015/16,AFS,350,6909,1/23/16,14,11,,-0.319,M,44.44
2015/16,AFS,350,6910,1/23/16,12,10,,,,
2015/16,AFS,350,6911,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,350,6912,1/23/16,13,10,,-0.834,M,41.31
2015/16,AFS,350,6913,1/23/16,14,11,,-0.319,M,44.44
2015/16,AFS,350,6914,1/23/16,14,10,,-0.706,M,44.44
2015/16,AFS,350,6915,1/23/16,14,12,,0.068,F,41.42
2015/16,AFS,350,6916,1/23/16,14,11,,-0.319,M,44.44
2015/16,AFS,350,6917,1/23/16,16,14,,1.098,F,45.68
2015/16,AFS,350,6918,1/23/16,14,12,,0.068,F,41.42
2015/16,AFS,350,6919,1/23/16,13,11,,-0.447,M,41.31
2015/16,AFS,350,6920,1/23/16,13,10,,-0.834,M,41.31
2015/16,AFS,351,6921,1/23/16,14,11,,-0.319,M,44.44
2015/16,AFS,351,6922,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,351,6923,1/23/16,13,10,,-0.834,M,41.31
2015/16,AFS,351,6924,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,351,6925,1/23/16,14,12,,0.068,F,41.42
2015/16,AFS,351,6926,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,351,6927,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,351,6928,1/23/16,16,12,,0.324,F,45.68
2015/16,AFS,351,6929,1/23/16,13,11,,-0.447,M,41.31
2015/16,AFS,351,6930,1/23/16,18,14,,1.354,F,49.94
2015/16,AFS,351,6931,1/23/16,16,12,,0.324,F,45.68
2015/16,AFS,351,6932,1/23/16,15,12,,0.196,F,43.55
2015/16,AFS,351,6933,1/23/16,15,12,,0.196,F,43.55
2015/16,AFS,351,6934,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,351,6935,1/23/16,16,14,,1.098,F,45.68
2015/16,AFS,351,6936,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,351,6937,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,351,6938,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,351,6939,1/23/16,14,12,,0.068,F,41.42
2015/16,AFS,351,6940,1/23/16,18,15,,1.741,F,49.94
2015/16,AFS,352,6941,1/23/16,15,12,,0.196,F,43.55
2015/16,AFS,352,6942,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,352,6943,1/23/16,17,15,,1.613,F,47.81
2015/16,AFS,352,6944,1/23/16,15,12,,0.196,F,43.55
2015/16,AFS,352,6945,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,352,6946,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,352,6947,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,352,6948,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,352,6949,1/23/16,17,15,,1.613,F,47.81
2015/16,AFS,352,6950,1/23/16,17,15,,1.613,F,47.81
2015/16,AFS,352,6951,1/23/16,18,16,,2.128,F,49.94
2015/16,AFS,352,6952,1/23/16,14,11,,-0.319,M,44.44
2015/16,AFS,352,6953,1/23/16,17,15,,1.613,F,47.81
2015/16,AFS,352,6954,1/23/16,16,14,,1.098,F,45.68
2015/16,AFS,352,6955,1/23/16,16,14,,1.098,F,45.68
2015/16,AFS,352,6956,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,352,6957,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,352,6958,1/23/16,18,15,,1.741,F,49.94
2015/16,AFS,352,6959,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,352,6960,1/23/16,18,14,,1.354,F,49.94
2015/16,AFS,353,6961,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,353,6962,1/23/16,15,12,,0.196,F,43.55
2015/16,AFS,353,6963,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6964,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6965,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6966,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6967,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6968,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,353,6969,1/23/16,15,12,,0.196,F,43.55
2015/16,AFS,353,6970,1/23/16,15,13,,0.583,F,43.55
2015/16,AFS,353,6971,1/23/16,16,14,,1.098,F,45.68
2015/16,AFS,353,6972,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6973,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6974,1/23/16,16,12,,0.324,F,45.68
2015/16,AFS,353,6975,1/23/16,18,16,,2.128,F,49.94
2015/16,AFS,353,6976,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6977,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,353,6978,1/23/16,17,13,,0.839,F,47.81
2015/16,AFS,353,6979,1/23/16,16,13,,0.711,F,45.68
2015/16,AFS,353,6980,1/23/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7001,1/24/16,16,13,,0.711,F,45.68
2015/16,AFS,355,7002,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7003,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7004,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7005,1/24/16,16,14,,1.098,F,45.68
2015/16,AFS,355,7006,1/24/16,16,13,,0.711,F,45.68
2015/16,AFS,355,7007,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7008,1/24/16,17,15,,1.613,F,47.81
2015/16,AFS,355,7009,1/24/16,16,13,,0.711,F,45.68
2015/16,AFS,355,7010,1/24/16,16,13,,0.711,F,45.68
2015/16,AFS,355,7011,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7012,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7013,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7014,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7015,1/24/16,18,14,,1.354,F,49.94
2015/16,AFS,355,7016,1/24/16,16,14,,1.098,F,45.68
2015/16,AFS,355,7017,1/24/16,16,13,,0.711,F,45.68
2015/16,AFS,355,7018,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7019,1/24/16,17,14,,1.226,F,47.81
2015/16,AFS,355,7020,1/24/16,18,15,,1.741,F,49.94
2015/16,AFS,356,7021,1/26/16,13,10,,-0.834,M,41.31
2015/16,AFS,356,7022,1/26/16,14,10,,-0.706,M,44.44
2015/16,AFS,356,7023,1/26/16,18,15,,1.741,F,49.94
2015/16,AFS,356,7024,1/26/16,14,11,,-0.319,M,44.44
2015/16,AFS,356,7025,1/26/16,16,13,,0.711,F,45.68
2015/16,AFS,356,7026,1/26/16,17,13,,0.839,F,47.81
2015/16,AFS,356,7027,1/26/16,13,10,,-0.834,M,41.31
2015/16,AFS,356,7028,1/26/16,15,13,,0.583,F,43.55
2015/16,AFS,356,7029,1/26/16,12,10,,,,
2015/16,AFS,356,7030,1/26/16,17,15,,1.613,F,47.81
2015/16,AFS,356,7031,1/26/16,16,11,,-0.063,M,50.7
2015/16,AFS,356,7032,1/26/16,12,11,,,,
2015/16,AFS,356,7033,1/26/16,13,11,,-0.447,M,41.31
2015/16,AFS,356,7034,1/26/16,16,13,,0.711,F,45.68
2015/16,AFS,356,7035,1/26/16,11,9,,,,
2015/16,AFS,356,7036,1/26/16,12,9,,,,
2015/16,AFS,356,7037,1/26/16,15,13,,0.583,F,43.55
2015/16,AFS,356,7038,1/26/16,13,10,,-0.834,M,41.31
2015/16,AFS,356,7039,1/26/16,14,11,,-0.319,M,44.44
2015/16,AFS,356,7040,1/26/16,12,9,,,,
2015/16,AFS,357,7041,1/26/16,14,10,,-0.706,M,44.44
2015/16,AFS,357,7042,1/26/16,18,13,,0.967,F,49.94
2015/16,AFS,357,7043,1/26/16,13,11,,-0.447,M,41.31
2015/16,AFS,357,7044,1/26/16,16,13,,0.711,F,45.68
2015/16,AFS,357,7045,1/26/16,15,12,,0.196,F,43.55
2015/16,AFS,357,7046,1/26/16,15,12,,0.196,F,43.55
2015/16,AFS,357,7047,1/26/16,18,13,,0.967,F,49.94
2015/16,AFS,357,7048,1/26/16,14,11,,-0.319,M,44.44
2015/16,AFS,357,7049,1/26/16,16,12,,0.324,F,45.68
2015/16,AFS,357,7050,1/26/16,18,14,,1.354,F,49.94
2015/16,AFS,357,7051,1/26/16,18,14,,1.354,F,49.94
2015/16,AFS,357,7052,1/26/16,17,13,,0.839,F,47.81
2015/16,AFS,357,7053,1/26/16,19,14,,1.482,F,52.07
2015/16,AFS,357,7054,1/26/16,19,15,,1.869,F,52.07
2015/16,AFS,357,7055,1/26/16,18,14,,1.354,F,49.94
2015/16,AFS,357,7056,1/26/16,18,14,,1.354,F,49.94
2015/16,AFS,357,7057,1/26/16,19,15,,1.869,F,52.07
2015/16,AFS,357,7058,1/26/16,19,15,,1.869,F,52.07
2015/16,AFS,357,7059,1/26/16,13,10,,-0.834,M,41.31
2015/16,AFS,357,7060,1/26/16,17,15,,1.613,F,47.81
2015/16,AFS,358,7081,1/27/16,16,13,,0.711,F,45.68
2015/16,AFS,358,7082,1/27/16,12,10,,,,
2015/16,AFS,358,7083,1/27/16,15,13,,0.583,F,43.55
2015/16,AFS,358,7084,1/27/16,15,12,,0.196,F,43.55
2015/16,AFS,358,7085,1/27/16,18,15,,1.741,F,49.94
2015/16,AFS,358,7086,1/27/16,17,14,,1.226,F,47.81
2015/16,AFS,358,7087,1/27/16,13,10,,-0.834,M,41.31
2015/16,AFS,358,7088,1/27/16,16,13,,0.711,F,45.68
2015/16,AFS,358,7089,1/27/16,14,11,,-0.319,M,44.44
2015/16,AFS,358,7090,1/27/16,18,14,,1.354,F,49.94
2015/16,AFS,358,7091,1/27/16,12,9,,,,
2015/16,AFS,358,7092,1/27/16,14,11,,-0.319,M,44.44
2015/16,AFS,358,7093,1/27/16,18,14,,1.354,F,49.94
2015/16,AFS,358,7094,1/27/16,17,14,,1.226,F,47.81
2015/16,AFS,358,7095,1/27/16,16,13,,0.711,F,45.68
2015/16,AFS,358,7096,1/27/16,15,13,,0.583,F,43.55
2015/16,AFS,358,7097,1/27/16,17,15,,1.613,F,47.81
2015/16,AFS,358,7098,1/27/16,15,13,,0.583,F,43.55
2015/16,AFS,358,7099,1/27/16,19,16,,2.256,F,52.07
2015/16,AFS,358,7100,1/27/16,16,14,,1.098,F,45.68
2015/16,AFS,359,7061,1/27/16,18,15,,1.741,F,49.94
2015/16,AFS,359,7062,1/27/16,17,15,,1.613,F,47.81
2015/16,AFS,359,7063,1/27/16,12,9,,,,
2015/16,AFS,359,7064,1/27/16,17,14,,1.226,F,47.81
2015/16,AFS,359,7065,1/27/16,15,12,,0.196,F,43.55
2015/16,AFS,359,7066,1/27/16,17,14,,1.226,F,47.81
2015/16,AFS,359,7067,1/27/16,18,15,,1.741,F,49.94
2015/16,AFS,359,7068,1/27/16,17,15,,1.613,F,47.81
2015/16,AFS,359,7069,1/27/16,17,14,,1.226,F,47.81
2015/16,AFS,359,7070,1/27/16,14,11,,-0.319,M,44.44
2015/16,AFS,359,7071,1/27/16,18,15,,1.741,F,49.94
2015/16,AFS,359,7072,1/27/16,18,15,,1.741,F,49.94
2015/16,AFS,359,7073,1/27/16,18,15,,1.741,F,49.94
2015/16,AFS,359,7074,1/27/16,17,14,,1.226,F,47.81
2015/16,AFS,359,7075,1/27/16,16,13,,0.711,F,45.68
2015/16,AFS,359,7076,1/27/16,15,13,,0.583,F,43.55
2015/16,AFS,359,7077,1/27/16,17,15,,1.613,F,47.81
2015/16,AFS,359,7078,1/27/16,15,13,,0.583,F,43.55
2015/16,AFS,359,7079,1/27/16,19,16,,2.256,F,52.07
2015/16,AFS,359,7080,1/27/16,16,14,,1.098,F,45.68
2015/16,AFS,360,7101,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,360,7102,1/30/16,16,12,,0.324,F,45.68
2015/16,AFS,360,7103,1/30/16,16,12,,0.324,F,45.68
2015/16,AFS,360,7104,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,360,7105,1/30/16,12,9,,,,
2015/16,AFS,360,7106,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,360,7107,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,360,7108,1/30/16,14,10,,-0.706,M,44.44
2015/16,AFS,360,7109,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,360,7110,1/30/16,16,12,,0.324,F,45.68
2015/16,AFS,360,7111,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,360,7112,1/30/16,15,11,,-0.191,M,47.57
2015/16,AFS,360,7113,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,360,7114,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,360,7115,1/30/16,14,10,,-0.706,M,44.44
2015/16,AFS,360,7116,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,360,7117,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,360,7118,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,360,7119,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,360,7120,1/30/16,12,10,,,,
2015/16,AFS,361,7121,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,361,7122,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,361,7123,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,361,7124,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,361,7125,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,361,7126,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,361,7127,1/30/16,17,15,,1.613,F,47.81
2015/16,AFS,361,7128,1/30/16,16,12,,0.324,F,45.68
2015/16,AFS,361,7129,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,361,7130,1/30/16,15,12,,0.196,F,43.55
2015/16,AFS,361,7131,1/30/16,16,14,,1.098,F,45.68
2015/16,AFS,361,7132,1/30/16,16,14,,1.098,F,45.68
2015/16,AFS,361,7133,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,361,7134,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,361,7135,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,361,7136,1/30/16,16,14,,1.098,F,45.68
2015/16,AFS,361,7137,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,361,7138,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,361,7139,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,361,7140,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7141,1/30/16,15,13,,0.583,F,43.55
2015/16,AFS,362,7142,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7143,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7144,1/30/16,18,14,,1.354,F,49.94
2015/16,AFS,362,7145,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7146,1/30/16,15,13,,0.583,F,43.55
2015/16,AFS,362,7147,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7148,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7149,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,362,7150,1/30/16,17,15,,1.613,F,47.81
2015/16,AFS,362,7151,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7152,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,362,7153,1/30/16,16,13,,0.711,F,45.68
2015/16,AFS,362,7154,1/30/16,17,15,,1.613,F,47.81
2015/16,AFS,362,7155,1/30/16,17,13,,0.839,F,47.81
2015/16,AFS,362,7156,1/30/16,18,14,,1.354,F,49.94
2015/16,AFS,362,7157,1/30/16,18,15,,1.741,F,49.94
2015/16,AFS,362,7158,1/30/16,17,14,,1.226,F,47.81
2015/16,AFS,362,7159,1/30/16,17,15,,1.613,F,47.81
2015/16,AFS,362,7160,1/30/16,16,14,,1.098,F,45.68
2015/16,AFS,363,7161,1/31/16,14,10,,-0.706,M,44.44
2015/16,AFS,363,7162,1/31/16,14,11,,-0.319,M,44.44
2015/16,AFS,363,7163,1/31/16,13,10,,-0.834,M,41.31
2015/16,AFS,363,7164,1/31/16,13,11,,-0.447,M,41.31
2015/16,AFS,363,7165,1/31/16,16,13,,0.711,F,45.68
2015/16,AFS,363,7166,1/31/16,17,13,,0.839,F,47.81
2015/16,AFS,363,7167,1/31/16,18,14,,1.354,F,49.94
2015/16,AFS,363,7168,1/31/16,16,13,,0.711,F,45.68
2015/16,AFS,363,7169,1/31/16,15,13,,0.583,F,43.55
2015/16,AFS,363,7170,1/31/16,16,12,,0.324,F,45.68
2015/16,AFS,363,7171,1/31/16,13,11,,-0.447,M,41.31
2015/16,AFS,363,7172,1/31/16,18,14,,1.354,F,49.94
2015/16,AFS,363,7173,1/31/16,12,9,,,,
2015/16,AFS,363,7174,1/31/16,12,10,,,,
2015/16,AFS,363,7175,1/31/16,17,15,,1.613,F,47.81
2015/16,AFS,363,7176,1/31/16,17,14,,1.226,F,47.81
2015/16,AFS,363,7177,1/31/16,17,13,,0.839,F,47.81
2015/16,AFS,363,7178,1/31/16,17,14,,1.226,F,47.81
2015/16,AFS,363,7179,1/31/16,17,14,,1.226,F,47.81
2015/16,AFS,363,7180,1/31/16,18,14,,1.354,F,49.94
2015/16,AFS,364,7181,1/31/16,18,15,,1.741,F,49.94
2015/16,AFS,364,7182,1/31/16,14,12,,0.068,F,41.42
2015/16,AFS,364,7183,1/31/16,14,12,,0.068,F,41.42
2015/16,AFS,364,7184,1/31/16,13,11,,-0.447,M,41.31
2015/16,AFS,364,7185,1/31/16,18,14,,1.354,F,49.94
2015/16,AFS,364,7186,1/31/16,15,11,,-0.191,M,47.57
2015/16,AFS,364,7187,1/31/16,13,10,,-0.834,M,41.31
2015/16,AFS,364,7188,1/31/16,14,11,,-0.319,M,44.44
2015/16,AFS,364,7189,1/31/16,15,11,,-0.191,M,47.57
