"ASD","t","L","M","Y","n","fr"
"48.2",135,44,3,2012,3,0.129954545204158
"48.2",135,46,3,2012,3,0.0722597971757837
"48.2",135,48,3,2012,3,0.0397190461711762
"48.2",135,50,3,2012,3,0.0222830553796387
"48.2",135,52,3,2012,3,0.00799451241664166
"48.2",135,54,3,2012,3,0.00527934958122049
"48.2",135,56,3,2012,3,0.00100331171248849
"48.2",135,58,3,2012,3,0.000313534910152652
"48.2",135,60,3,2012,3,0
"48.2",135,62,3,2012,3,0
"48.2",135,64,3,2012,3,0
"48.2",135,66,3,2012,3,0
"48.2",135,68,3,2012,3,0
"48.2",135,70,3,2012,3,0
"48.2",135,72,3,2012,3,0
"48.2",135,74,3,2012,3,0
"48.2",135,76,3,2012,3,0
"48.2",135,78,3,2012,3,0
"48.2",135,80,3,2012,3,0
"48.2",135,82,3,2012,3,0
"48.2",135,84,3,2012,3,0
"48.2",135,86,3,2012,3,0
"48.2",135,88,3,2012,3,0
"48.2",135,90,3,2012,3,0
"48.2",135,92,3,2012,3,0
"48.2",135,94,3,2012,3,0
"48.2",135,96,3,2012,3,0
"48.2",135,98,3,2012,3,0
"48.2",135,100,3,2012,3,0
"48.2",148,0,4,2013,3,0
"48.2",148,2,4,2013,3,0
"48.2",148,4,4,2013,3,0
"48.2",148,6,4,2013,3,0
"48.2",148,8,4,2013,3,0
"48.2",148,10,4,2013,3,0
"48.2",148,12,4,2013,3,0
"48.2",148,14,4,2013,3,0
"48.2",148,16,4,2013,3,0
"48.2",148,18,4,2013,3,0
"48.2",148,20,4,2013,3,0
"48.2",148,22,4,2013,3,0
"48.2",148,24,4,2013,3,0
"48.2",148,26,4,2013,3,0.00140816326530612
"48.2",148,28,4,2013,3,0.00983131714717337
"48.2",148,30,4,2013,3,0.0428603012307399
"48.2",148,32,4,2013,3,0.0736609920337327
"48.2",148,34,4,2013,3,0.0845780915287019
"48.2",148,36,4,2013,3,0.085752503802401
"48.2",148,38,4,2013,3,0.0716060961313924
"48.2",148,40,4,2013,3,0.0717616567606606
"48.2",148,42,4,2013,3,0.0700860160029854
"48.2",148,44,4,2013,3,0.0759008165886673
"48.2",148,46,4,2013,3,0.102331799742305
"48.2",148,48,4,2013,3,0.0810953528189354
"48.2",148,50,4,2013,3,0.0885812164914534
"48.2",148,52,4,2013,3,0.0591105558225621
"48.2",148,54,4,2013,3,0.0403800713461416
"48.2",148,56,4,2013,3,0.0163341473217293
"48.2",148,58,4,2013,3,0.0121778279814459
"48.2",148,60,4,2013,3,0.00521458433765471
"48.2",148,62,4,2013,3,0.00555675569914323
"48.2",148,64,4,2013,3,0.00121897793184248
"48.2",148,66,4,2013,3,0.00055275601502563
"48.2",148,68,4,2013,3,0
"48.2",148,70,4,2013,3,0
"48.2",148,72,4,2013,3,0
"48.2",148,74,4,2013,3,0
"48.2",148,76,4,2013,3,0
"48.2",148,78,4,2013,3,0
"48.2",148,80,4,2013,3,0
"48.2",148,82,4,2013,3,0
"48.2",148,84,4,2013,3,0
"48.2",148,86,4,2013,3,0
"48.2",148,88,4,2013,3,0
"48.2",148,90,4,2013,3,0
"48.2",148,92,4,2013,3,0
"48.2",148,94,4,2013,3,0
"48.2",148,96,4,2013,3,0
"48.2",148,98,4,2013,3,0
"48.2",148,100,4,2013,3,0
"48.2",149,0,5,2013,3,0
"48.2",149,2,5,2013,3,0
"48.2",149,4,5,2013,3,0
"48.2",149,6,5,2013,3,0
"48.2",149,8,5,2013,3,0
"48.2",149,10,5,2013,3,0
"48.2",149,12,5,2013,3,0
"48.2",149,14,5,2013,3,0
"48.2",149,16,5,2013,3,0
"48.2",149,18,5,2013,3,0
"48.2",149,20,5,2013,3,0
"48.2",149,22,5,2013,3,0
"48.2",149,24,5,2013,3,0
"48.2",149,26,5,2013,3,0.000820119813032116
"48.2",149,28,5,2013,3,0.00499103465662603
"48.2",149,30,5,2013,3,0.0335978074738729
"48.2",149,32,5,2013,3,0.0416676287202797
"48.2",149,34,5,2013,3,0.0499842217424111
"48.2",149,36,5,2013,3,0.0620720880590326
"48.2",149,38,5,2013,3,0.0597444789197756
"48.2",149,40,5,2013,3,0.081837594550576
"48.2",149,42,5,2013,3,0.0881218152091567
"48.2",149,44,5,2013,3,0.0901590284200671
"48.2",149,46,5,2013,3,0.100897013546958
"48.2",149,48,5,2013,3,0.0979899055933444
"48.2",149,50,5,2013,3,0.104936250636097
"48.2",149,52,5,2013,3,0.0792175175504503
"48.2",149,54,5,2013,3,0.0474328099754217
"48.2",149,56,5,2013,3,0.0287840564996885
"48.2",149,58,5,2013,3,0.0127244623491116
"48.2",149,60,5,2013,3,0.0096946789988471
"48.2",149,62,5,2013,3,0.0018747747075244
"48.2",149,64,5,2013,3,0.00228995059669804
"48.2",149,66,5,2013,3,0.000775174654019104
"48.2",149,68,5,2013,3,0.000387587327009552
"48.2",149,70,5,2013,3,0
"48.2",149,72,5,2013,3,0
"48.2",149,74,5,2013,3,0
"48.2",149,76,5,2013,3,0
"48.2",149,78,5,2013,3,0
"48.2",149,80,5,2013,3,0
"48.2",149,82,5,2013,3,0
"48.2",149,84,5,2013,3,0
"48.2",149,86,5,2013,3,0
"48.2",149,88,5,2013,3,0
"48.2",149,90,5,2013,3,0
"48.2",149,92,5,2013,3,0
"48.2",149,94,5,2013,3,0
"48.2",149,96,5,2013,3,0
"48.2",149,98,5,2013,3,0
"48.2",149,100,5,2013,3,0
"48.2",150,0,6,2013,4,0
"48.2",150,2,6,2013,4,0
"48.2",150,4,6,2013,4,0
"48.2",150,6,6,2013,4,0
"48.2",150,8,6,2013,4,0
"48.2",150,10,6,2013,4,0
"48.2",150,12,6,2013,4,0.000249962126950462
"48.2",150,14,6,2013,4,0.00138615361308893
"48.2",150,16,6,2013,4,0.00255832449628844
"48.2",150,18,6,2013,4,0.00474549310710498
"48.2",150,20,6,2013,4,0.00516588395697622
"48.2",150,22,6,2013,4,0.00327033782760188
"48.2",150,24,6,2013,4,0.00798371432448907
"48.2",150,26,6,2013,4,0.00811540450724456
"48.2",150,28,6,2013,4,0.0126265956296476
"48.2",150,30,6,2013,4,0.0299618046218225
"48.2",150,32,6,2013,4,0.0529478673947051
"48.2",150,34,6,2013,4,0.0696199131261536
"48.2",150,36,6,2013,4,0.0761193113021743
"48.2",150,38,6,2013,4,0.0848603690545301
"48.2",150,40,6,2013,4,0.113842133602421
"48.2",150,42,6,2013,4,0.118173760200973
"48.2",150,44,6,2013,4,0.130165202384268
"48.2",150,46,6,2013,4,0.0999504061706153
"48.2",150,48,6,2013,4,0.0782857333317888
"48.2",150,50,6,2013,4,0.0559950963720726
"48.2",150,52,6,2013,4,0.0288367094594688
"48.2",150,54,6,2013,4,0.0113262334965043
"48.2",150,56,6,2013,4,0.00333879730900736
"48.2",150,58,6,2013,4,0.000474792584102499
"48.2",150,60,6,2013,4,0
"48.2",150,62,6,2013,4,0
"48.2",150,64,6,2013,4,0
"48.2",150,66,6,2013,4,0
"48.2",150,68,6,2013,4,0
"48.2",150,70,6,2013,4,0
"48.2",150,72,6,2013,4,0
"48.2",150,74,6,2013,4,0
"48.2",150,76,6,2013,4,0
"48.2",150,78,6,2013,4,0
"48.2",150,80,6,2013,4,0
"48.2",150,82,6,2013,4,0
"48.2",150,84,6,2013,4,0
"48.2",150,86,6,2013,4,0
"48.2",150,88,6,2013,4,0
"48.2",150,90,6,2013,4,0
"48.2",150,92,6,2013,4,0
"48.2",150,94,6,2013,4,0
"48.2",150,96,6,2013,4,0
"48.2",150,98,6,2013,4,0
"48.2",150,100,6,2013,4,0
"48.2",151,0,7,2013,1,0
"48.2",151,2,7,2013,1,0
"48.2",151,4,7,2013,1,0
"48.2",151,6,7,2013,1,0
"48.2",151,8,7,2013,1,0
"48.2",151,10,7,2013,1,0
"48.2",151,12,7,2013,1,0
"48.2",151,14,7,2013,1,0
"48.2",151,16,7,2013,1,0
"48.2",151,18,7,2013,1,0.00519490254872564
"48.2",151,20,7,2013,1,0.00707646176911544
"48.2",151,22,7,2013,1,0.00673163418290854
"48.2",151,24,7,2013,1,0.00739130434782609
"48.2",151,26,7,2013,1,0.0095352323838081
"48.2",151,28,7,2013,1,0.00191154422788606
"48.2",151,30,7,2013,1,0.0022263868065967
"48.2",151,32,7,2013,1,0.00973013493253373
"48.2",151,34,7,2013,1,0.0198050974512744
"48.2",151,36,7,2013,1,0.0296851574212894
"48.2",151,38,7,2013,1,0.0633658170914543
"48.2",151,40,7,2013,1,0.0991079460269865
"48.2",151,42,7,2013,1,0.155082458770615
"48.2",151,44,7,2013,1,0.206094452773613
"48.2",151,46,7,2013,1,0.153013493253373
"48.2",151,48,7,2013,1,0.146349325337331
"48.2",151,50,7,2013,1,0.0534032983508246
"48.2",151,52,7,2013,1,0.0167091454272864
"48.2",151,54,7,2013,1,0.00544227886056971
"48.2",151,56,7,2013,1,0.00214392803598201
"48.2",151,58,7,2013,1,0
"48.2",151,60,7,2013,1,0
"48.2",151,62,7,2013,1,0
"48.2",151,64,7,2013,1,0
"48.2",151,66,7,2013,1,0
"48.2",151,68,7,2013,1,0
"48.2",151,70,7,2013,1,0
"48.2",151,72,7,2013,1,0
"48.2",151,74,7,2013,1,0
"48.2",151,76,7,2013,1,0
"48.2",151,78,7,2013,1,0
"48.2",151,80,7,2013,1,0
"48.2",151,82,7,2013,1,0
"48.2",151,84,7,2013,1,0
"48.2",151,86,7,2013,1,0
"48.2",151,88,7,2013,1,0
"48.2",151,90,7,2013,1,0
"48.2",151,92,7,2013,1,0
"48.2",151,94,7,2013,1,0
"48.2",151,96,7,2013,1,0
"48.2",151,98,7,2013,1,0
"48.2",151,100,7,2013,1,0
"48.2",158,0,2,2014,3,0
"48.2",158,2,2,2014,3,0
"48.2",158,4,2,2014,3,0
"48.2",158,6,2,2014,3,0
"48.2",158,8,2,2014,3,0
"48.2",158,10,2,2014,3,0
"48.2",158,12,2,2014,3,0
"48.2",158,14,2,2014,3,0
"48.2",158,16,2,2014,3,0
"48.2",158,18,2,2014,3,0
"48.2",158,20,2,2014,3,0
"48.2",158,22,2,2014,3,0
"48.2",158,24,2,2014,3,0
"48.2",158,26,2,2014,3,0.0016765630457562
"48.2",158,28,2,2014,3,0.0008382815228781
"48.2",158,30,2,2014,3,0.000209570380719525
"48.2",158,32,2,2014,3,0.00396507676391886
"48.2",158,34,2,2014,3,0.0194305352917102
"48.2",158,36,2,2014,3,0.0351061660726047
"48.2",158,38,2,2014,3,0.0391521419374
"48.2",158,40,2,2014,3,0.0854616226162741
"48.2",158,42,2,2014,3,0.121258683218261
"48.2",158,44,2,2014,3,0.174816294086645
"48.2",158,46,2,2014,3,0.176909261890293
"48.2",158,48,2,2014,3,0.137176675201823
"48.2",158,50,2,2014,3,0.119108231222427
"48.2",158,52,2,2014,3,0.0629092334815933
"48.2",158,54,2,2014,3,0.0179532305192948
"48.2",158,56,2,2014,3,0.00402843274840153
"48.2",158,58,2,2014,3,0
"48.2",158,60,2,2014,3,0
"48.2",158,62,2,2014,3,0
"48.2",158,64,2,2014,3,0
"48.2",158,66,2,2014,3,0
"48.2",158,68,2,2014,3,0
"48.2",158,70,2,2014,3,0
"48.2",158,72,2,2014,3,0
"48.2",158,74,2,2014,3,0
"48.2",158,76,2,2014,3,0
"48.2",158,78,2,2014,3,0
"48.2",158,80,2,2014,3,0
"48.2",158,82,2,2014,3,0
"48.2",158,84,2,2014,3,0
"48.2",158,86,2,2014,3,0
"48.2",158,88,2,2014,3,0
"48.2",158,90,2,2014,3,0
"48.2",158,92,2,2014,3,0
"48.2",158,94,2,2014,3,0
"48.2",158,96,2,2014,3,0
"48.2",158,98,2,2014,3,0
"48.2",158,100,2,2014,3,0
"48.2",159,0,3,2014,4,0
"48.2",159,2,3,2014,4,0
"48.2",159,4,3,2014,4,0
"48.2",159,6,3,2014,4,0
"48.2",159,8,3,2014,4,0
"48.2",159,10,3,2014,4,0
"48.2",159,12,3,2014,4,0
"48.2",159,14,3,2014,4,0
"48.2",159,16,3,2014,4,0
"48.2",159,18,3,2014,4,0
"48.2",159,20,3,2014,4,0
"48.2",159,22,3,2014,4,0
"48.2",159,24,3,2014,4,0
"48.2",159,26,3,2014,4,0.000460876765593564
"48.2",159,28,3,2014,4,0.00182788944723618
"48.2",159,30,3,2014,4,0.00150098849372149
"48.2",159,32,3,2014,4,0.00555598591559079
"48.2",159,34,3,2014,4,0.0195328666973445
"48.2",159,36,3,2014,4,0.0208272115525254
"48.2",159,38,3,2014,4,0.0347621329970908
"48.2",159,40,3,2014,4,0.066497139324883
"48.2",159,42,3,2014,4,0.115500963832933
"48.2",159,44,3,2014,4,0.141451676860343
"48.2",159,46,3,2014,4,0.182443889759154
"48.2",159,48,3,2014,4,0.160969469376675
"48.2",159,50,3,2014,4,0.13073635757054
"48.2",159,52,3,2014,4,0.0842847809403496
"48.2",159,54,3,2014,4,0.0252970778890282
"48.2",159,56,3,2014,4,0.00681983394124653
"48.2",159,58,3,2014,4,0.00110970111507013
"48.2",159,60,3,2014,4,0.00030752115703807
"48.2",159,62,3,2014,4,0
"48.2",159,64,3,2014,4,0.000113636363636364
"48.2",159,66,3,2014,4,0
"48.2",159,68,3,2014,4,0
"48.2",159,70,3,2014,4,0
"48.2",159,72,3,2014,4,0
"48.2",159,74,3,2014,4,0
"48.2",159,76,3,2014,4,0
"48.2",159,78,3,2014,4,0
"48.2",159,80,3,2014,4,0
"48.2",159,82,3,2014,4,0
"48.2",159,84,3,2014,4,0
"48.2",159,86,3,2014,4,0
"48.2",159,88,3,2014,4,0
"48.2",159,90,3,2014,4,0
"48.2",159,92,3,2014,4,0
"48.2",159,94,3,2014,4,0
"48.2",159,96,3,2014,4,0
"48.2",159,98,3,2014,4,0
"48.2",159,100,3,2014,4,0
"48.2",160,0,4,2014,1,0
"48.2",160,2,4,2014,1,0
"48.2",160,4,4,2014,1,0
"48.2",160,6,4,2014,1,0
"48.2",160,8,4,2014,1,0
"48.2",160,10,4,2014,1,0
"48.2",160,12,4,2014,1,0
"48.2",160,14,4,2014,1,0
"48.2",160,16,4,2014,1,0
"48.2",160,18,4,2014,1,0
"48.2",160,20,4,2014,1,0
"48.2",160,22,4,2014,1,0
"48.2",160,24,4,2014,1,0
"48.2",160,26,4,2014,1,0
"48.2",160,28,4,2014,1,0
"48.2",160,30,4,2014,1,0
"48.2",160,32,4,2014,1,0.01
"48.2",160,34,4,2014,1,0.02
"48.2",160,36,4,2014,1,0.09
"48.2",160,38,4,2014,1,0.05
"48.2",160,40,4,2014,1,0.14
"48.2",160,42,4,2014,1,0.11
"48.2",160,44,4,2014,1,0.14
"48.2",160,46,4,2014,1,0.24
"48.2",160,48,4,2014,1,0.12
"48.2",160,50,4,2014,1,0.04
"48.2",160,52,4,2014,1,0.03
"48.2",160,54,4,2014,1,0.01
"48.2",160,56,4,2014,1,0
"48.2",160,58,4,2014,1,0
"48.2",160,60,4,2014,1,0
"48.2",160,62,4,2014,1,0
"48.2",160,64,4,2014,1,0
"48.2",160,66,4,2014,1,0
"48.2",160,68,4,2014,1,0
"48.2",160,70,4,2014,1,0
"48.2",160,72,4,2014,1,0
"48.2",160,74,4,2014,1,0
"48.2",160,76,4,2014,1,0
"48.2",160,78,4,2014,1,0
"48.2",160,80,4,2014,1,0
"48.2",160,82,4,2014,1,0
"48.2",160,84,4,2014,1,0
"48.2",160,86,4,2014,1,0
"48.2",160,88,4,2014,1,0
"48.2",160,90,4,2014,1,0
"48.2",160,92,4,2014,1,0
"48.2",160,94,4,2014,1,0
"48.2",160,96,4,2014,1,0
"48.2",160,98,4,2014,1,0
"48.2",160,100,4,2014,1,0
"48.2",161,0,5,2014,8,0
"48.2",161,2,5,2014,8,0
"48.2",161,4,5,2014,8,0
"48.2",161,6,5,2014,8,0
"48.2",161,8,5,2014,8,0
"48.2",161,10,5,2014,8,0
"48.2",161,12,5,2014,8,0
"48.2",161,14,5,2014,8,0
"48.2",161,16,5,2014,8,0
"48.2",161,18,5,2014,8,0
"48.2",161,20,5,2014,8,0
"48.2",161,22,5,2014,8,0.000467347956131605
"48.2",161,24,5,2014,8,0.000951585695900404
"48.2",161,26,5,2014,8,0.00475535840620293
"48.2",161,28,5,2014,8,0.0106204775405453
"48.2",161,30,5,2014,8,0.0335478953500647
"48.2",161,32,5,2014,8,0.0551053192022648
"48.2",161,34,5,2014,8,0.0796879259099213
"48.2",161,36,5,2014,8,0.0930654651244723
"48.2",161,38,5,2014,8,0.0976524475294421
"48.2",161,40,5,2014,8,0.108406665634253
"48.2",161,42,5,2014,8,0.1042461653369
"48.2",161,44,5,2014,8,0.0944201739425276
"48.2",161,46,5,2014,8,0.0967629168514297
"48.2",161,48,5,2014,8,0.083614952296603
"48.2",161,50,5,2014,8,0.0714721210514361
"48.2",161,52,5,2014,8,0.0424753577098914
"48.2",161,54,5,2014,8,0.0178950710999859
"48.2",161,56,5,2014,8,0.00340341457236553
"48.2",161,58,5,2014,8,0.000943351610692255
"48.2",161,60,5,2014,8,0.000505987178970286
"48.2",161,62,5,2014,8,0
"48.2",161,64,5,2014,8,0
"48.2",161,66,5,2014,8,0
"48.2",161,68,5,2014,8,0
"48.2",161,70,5,2014,8,0
"48.2",161,72,5,2014,8,0
"48.2",161,74,5,2014,8,0
"48.2",161,76,5,2014,8,0
"48.2",161,78,5,2014,8,0
"48.2",161,80,5,2014,8,0
"48.2",161,82,5,2014,8,0
"48.2",161,84,5,2014,8,0
"48.2",161,86,5,2014,8,0
"48.2",161,88,5,2014,8,0
"48.2",161,90,5,2014,8,0
"48.2",161,92,5,2014,8,0
"48.2",161,94,5,2014,8,0
"48.2",161,96,5,2014,8,0
"48.2",161,98,5,2014,8,0
"48.2",161,100,5,2014,8,0
"48.2",162,0,6,2014,7,0
"48.2",162,2,6,2014,7,0
"48.2",162,4,6,2014,7,0
"48.2",162,6,6,2014,7,0
"48.2",162,8,6,2014,7,0
"48.2",162,10,6,2014,7,0
"48.2",162,12,6,2014,7,0
"48.2",162,14,6,2014,7,0
"48.2",162,16,6,2014,7,0
"48.2",162,18,6,2014,7,0
"48.2",162,20,6,2014,7,0
"48.2",162,22,6,2014,7,0.000264736050937142
"48.2",162,24,6,2014,7,0.0014034569090759
"48.2",162,26,6,2014,7,0.00536868546640105
"48.2",162,28,6,2014,7,0.00989490421262245
"48.2",162,30,6,2014,7,0.0395098039129586
"48.2",162,32,6,2014,7,0.0635429504182889
"48.2",162,34,6,2014,7,0.103585031627735
"48.2",162,36,6,2014,7,0.117810353583075
"48.2",162,38,6,2014,7,0.109424321038262
"48.2",162,40,6,2014,7,0.121751032658766
"48.2",162,42,6,2014,7,0.095531326374382
"48.2",162,44,6,2014,7,0.0772284197451503
"48.2",162,46,6,2014,7,0.0739539922746394
"48.2",162,48,6,2014,7,0.0680398980255438
"48.2",162,50,6,2014,7,0.0609592185485141
"48.2",162,52,6,2014,7,0.0315895935184531
"48.2",162,54,6,2014,7,0.0146836162428652
"48.2",162,56,6,2014,7,0.00399422601327466
"48.2",162,58,6,2014,7,0.000914568857434118
"48.2",162,60,6,2014,7,0.000192548377779917
"48.2",162,62,6,2014,7,0.000146566675623519
"48.2",162,64,6,2014,7,0.000210749468216825
"48.2",162,66,6,2014,7,0
"48.2",162,68,6,2014,7,0
"48.2",162,70,6,2014,7,0
"48.2",162,72,6,2014,7,0
"48.2",162,74,6,2014,7,0
"48.2",162,76,6,2014,7,0
"48.2",162,78,6,2014,7,0
"48.2",162,80,6,2014,7,0
"48.2",162,82,6,2014,7,0
"48.2",162,84,6,2014,7,0
"48.2",162,86,6,2014,7,0
"48.2",162,88,6,2014,7,0
"48.2",162,90,6,2014,7,0
"48.2",162,92,6,2014,7,0
"48.2",162,94,6,2014,7,0
"48.2",162,96,6,2014,7,0
"48.2",162,98,6,2014,7,0
"48.2",162,100,6,2014,7,0
"48.2",169,0,1,2015,1,0
"48.2",169,2,1,2015,1,0
"48.2",169,4,1,2015,1,0
"48.2",169,6,1,2015,1,0
"48.2",169,8,1,2015,1,0
"48.2",169,10,1,2015,1,0
"48.2",169,12,1,2015,1,0
"48.2",169,14,1,2015,1,0
"48.2",169,16,1,2015,1,0
"48.2",169,18,1,2015,1,0
"48.2",169,20,1,2015,1,0
"48.2",169,22,1,2015,1,0
"48.2",169,24,1,2015,1,0
"48.2",169,26,1,2015,1,0.0140963855421687
"48.2",169,28,1,2015,1,0.0366265060240964
"48.2",169,30,1,2015,1,0.0962650602409639
"48.2",169,32,1,2015,1,0.107228915662651
"48.2",169,34,1,2015,1,0.145120481927711
"48.2",169,36,1,2015,1,0.147168674698795
"48.2",169,38,1,2015,1,0.109698795180723
"48.2",169,40,1,2015,1,0.105180722891566
"48.2",169,42,1,2015,1,0.0677710843373494
"48.2",169,44,1,2015,1,0.0540963855421687
"48.2",169,46,1,2015,1,0.0494578313253012
"48.2",169,48,1,2015,1,0.0276506024096386
"48.2",169,50,1,2015,1,0.0318674698795181
"48.2",169,52,1,2015,1,0.00620481927710843
"48.2",169,54,1,2015,1,0.000963855421686747
"48.2",169,56,1,2015,1,0.000602409638554217
"48.2",169,58,1,2015,1,0
"48.2",169,60,1,2015,1,0
"48.2",169,62,1,2015,1,0
"48.2",169,64,1,2015,1,0
"48.2",169,66,1,2015,1,0
"48.2",169,68,1,2015,1,0
"48.2",169,70,1,2015,1,0
"48.2",169,72,1,2015,1,0
"48.2",169,74,1,2015,1,0
"48.2",169,76,1,2015,1,0
"48.2",169,78,1,2015,1,0
"48.2",169,80,1,2015,1,0
"48.2",169,82,1,2015,1,0
"48.2",169,84,1,2015,1,0
"48.2",169,86,1,2015,1,0
"48.2",169,88,1,2015,1,0
"48.2",169,90,1,2015,1,0
"48.2",169,92,1,2015,1,0
"48.2",169,94,1,2015,1,0
"48.2",169,96,1,2015,1,0
"48.2",169,98,1,2015,1,0
"48.2",169,100,1,2015,1,0
"48.2",170,0,2,2015,3,0
"48.2",170,2,2,2015,3,0
"48.2",170,4,2,2015,3,0
"48.2",170,6,2,2015,3,0
"48.2",170,8,2,2015,3,0
"48.2",170,10,2,2015,3,0
"48.2",170,12,2,2015,3,0
"48.2",170,14,2,2015,3,0
"48.2",170,16,2,2015,3,0.000101250327350682
"48.2",170,18,2,2015,3,0.000289286649573378
"48.2",170,20,2,2015,3,0.000321078497211965
"48.2",170,22,2,2015,3,0.000318215314530716
"48.2",170,24,2,2015,3,0.000101250327350682
"48.2",170,26,2,2015,3,0.00221013231210021
"48.2",170,28,2,2015,3,0.00604815139636705
"48.2",170,30,2,2015,3,0.0219595172958852
"48.2",170,32,2,2015,3,0.0556840513874006
"48.2",170,34,2,2015,3,0.0965021503484571
"48.2",170,36,2,2015,3,0.11915037273164
"48.2",170,38,2,2015,3,0.124294403308958
"48.2",170,40,2,2015,3,0.152537020180151
"48.2",170,42,2,2015,3,0.149533588741688
"48.2",170,44,2,2015,3,0.0991868064285828
"48.2",170,46,2,2015,3,0.0803253845564152
"48.2",170,48,2,2015,3,0.0454537151039979
"48.2",170,50,2,2015,3,0.0284023925960178
"48.2",170,52,2,2015,3,0.0137038132838859
"48.2",170,54,2,2015,3,0.00348676621802434
"48.2",170,56,2,2015,3,0.000339112295745172
"48.2",170,58,2,2015,3,5.15406986663145e-05
"48.2",170,60,2,2015,3,0
"48.2",170,62,2,2015,3,0
"48.2",170,64,2,2015,3,0
"48.2",170,66,2,2015,3,0
"48.2",170,68,2,2015,3,0
"48.2",170,70,2,2015,3,0
"48.2",170,72,2,2015,3,0
"48.2",170,74,2,2015,3,0
"48.2",170,76,2,2015,3,0
"48.2",170,78,2,2015,3,0
"48.2",170,80,2,2015,3,0
"48.2",170,82,2,2015,3,0
"48.2",170,84,2,2015,3,0
"48.2",170,86,2,2015,3,0
"48.2",170,88,2,2015,3,0
"48.2",170,90,2,2015,3,0
"48.2",170,92,2,2015,3,0
"48.2",170,94,2,2015,3,0
"48.2",170,96,2,2015,3,0
"48.2",170,98,2,2015,3,0
"48.2",170,100,2,2015,3,0
"48.2",181,0,1,2016,3,0
"48.2",181,2,1,2016,3,0
"48.2",181,4,1,2016,3,0
"48.2",181,6,1,2016,3,0
"48.2",181,8,1,2016,3,0
"48.2",181,10,1,2016,3,0
"48.2",181,12,1,2016,3,0
"48.2",181,14,1,2016,3,0
"48.2",181,16,1,2016,3,8.6201180293084e-05
"48.2",181,18,1,2016,3,0
"48.2",181,20,1,2016,3,0
"48.2",181,22,1,2016,3,0.00103921981935842
"48.2",181,24,1,2016,3,0.000757671442009996
"48.2",181,26,1,2016,3,0.0014764582766355
"48.2",181,28,1,2016,3,0.00482926050541433
"48.2",181,30,1,2016,3,0.0105092574029859
"48.2",181,32,1,2016,3,0.0196924509617119
"48.2",181,34,1,2016,3,0.0194971159536581
"48.2",181,36,1,2016,3,0.041494078442723
"48.2",181,38,1,2016,3,0.0359220744676576
"48.2",181,40,1,2016,3,0.0491622213045124
"48.2",181,42,1,2016,3,0.0656603223294612
"48.2",181,44,1,2016,3,0.107888760825296
"48.2",181,46,1,2016,3,0.140633233177968
"48.2",181,48,1,2016,3,0.156660244355673
"48.2",181,50,1,2016,3,0.161168894688528
"48.2",181,52,1,2016,3,0.111847948849712
"48.2",181,54,1,2016,3,0.0581280899269916
"48.2",181,56,1,2016,3,0.0113622141913426
"48.2",181,58,1,2016,3,0.00218428189806738
"48.2",181,60,1,2016,3,0
"48.2",181,62,1,2016,3,0
"48.2",181,64,1,2016,3,0
"48.2",181,66,1,2016,3,0
"48.2",181,68,1,2016,3,0
"48.2",181,70,1,2016,3,0
"48.2",181,72,1,2016,3,0
"48.2",181,74,1,2016,3,0
"48.2",181,76,1,2016,3,0
"48.2",181,78,1,2016,3,0
"48.2",181,80,1,2016,3,0
"48.2",181,82,1,2016,3,0
"48.2",181,84,1,2016,3,0
"48.2",181,86,1,2016,3,0
"48.2",181,88,1,2016,3,0
"48.2",181,90,1,2016,3,0
"48.2",181,92,1,2016,3,0
"48.2",181,94,1,2016,3,0
"48.2",181,96,1,2016,3,0
"48.2",181,98,1,2016,3,0
"48.2",181,100,1,2016,3,0
"48.2",182,0,2,2016,4,0
"48.2",182,2,2,2016,4,0
"48.2",182,4,2,2016,4,0.000212176280441012
"48.2",182,6,2,2016,4,0
"48.2",182,8,2,2016,4,0
"48.2",182,10,2,2016,4,0
"48.2",182,12,2,2016,4,0
"48.2",182,14,2,2016,4,0.000263935772226062
"48.2",182,16,2,2016,4,0
"48.2",182,18,2,2016,4,3.54683292387436e-05
"48.2",182,20,2,2016,4,3.54683292387436e-05
"48.2",182,22,2,2016,4,0
"48.2",182,24,2,2016,4,0.000387836819824935
"48.2",182,26,2,2016,4,0
"48.2",182,28,2,2016,4,0.00109931031000221
"48.2",182,30,2,2016,4,0.000773169592630934
"48.2",182,32,2,2016,4,0.00256407813169687
"48.2",182,34,2,2016,4,0.0114461529144493
"48.2",182,36,2,2016,4,0.0218767485443408
"48.2",182,38,2,2016,4,0.0213558609877986
"48.2",182,40,2,2016,4,0.0293561423949353
"48.2",182,42,2,2016,4,0.0534843518498236
"48.2",182,44,2,2016,4,0.0704408654150415
"48.2",182,46,2,2016,4,0.135761389819406
"48.2",182,48,2,2016,4,0.181671300142418
"48.2",182,50,2,2016,4,0.23015992853255
"48.2",182,52,2,2016,4,0.15514732535641
"48.2",182,54,2,2016,4,0.0649978719297336
"48.2",182,56,2,2016,4,0.0176281843972867
"48.2",182,58,2,2016,4,0.00130243415050716
"48.2",182,60,2,2016,4,0
"48.2",182,62,2,2016,4,0
"48.2",182,64,2,2016,4,0
"48.2",182,66,2,2016,4,0
"48.2",182,68,2,2016,4,0
"48.2",182,70,2,2016,4,0
"48.2",182,72,2,2016,4,0
"48.2",182,74,2,2016,4,0
"48.2",182,76,2,2016,4,0
